word_id,chinese_word,pinyin,word_hsk_level,official_pos,sense_id,chinese_meaning,persian_meaning,collocations,example_chinese,example_pinyin,example_persian_translation,notes
48,二,èr,HSK 1,数,2,表示顺序中的第二或编号为二 (数),دوم؛ شماره‌ی دو؛ مورد یا رتبه‌ی دوم (عدد),第二 (dì èr) | 二楼 (èr lóu) | 二年级 (èr niánjí) | 二号房间 (èr hào fángjiān),我的教室在二楼。,Wǒ de jiàoshì zài èr lóu.,کلاس من در طبقه‌ی دوم است.,Ordinal or numbering use.
48,二,èr,HSK 1,数,3,表示次一等、非第一手或第二等级，常用于构词 (数/语素),"دست‌دوم؛ درجه‌دو؛ رده‌ی دوم یا غیرِاصلی، بیشتر در ترکیب‌ها (عدد/تکواژ)",二手车 (èrshǒu chē) | 二手书 (èrshǒu shū) | 二流 (èrliú) | 二等座 (èrděngzuò),他买了一辆二手车。,Tā mǎi le yí liàng èrshǒu chē.,او یک ماشین دست‌دوم خرید.,Word-forming use; useful for modern compounds such as 二手 and 二流.
48,二,èr,HSK 1,数,4,表示不专一、不一致或有第二种心思，常用于构词和成语 (语素),"دودلی؛ دوگانگی؛ یک‌دل نبودن یا داشتن نیت دوم، بیشتر در ترکیب‌ها و اصطلاح‌ها (تکواژ)",二心 (èrxīn) | 怀有二心 (huái yǒu èrxīn) | 三心二意 (sān xīn èr yì) | 心无二念 (xīn wú èr niàn),学习的时候不要三心二意。,Xuéxí de shíhou búyào sān xīn èr yì.,وقتی درس می‌خوانی نباید حواست به چند جا باشد.,Idiomatic/word-forming use; not a free everyday adjective.
48,二,èr,HSK 1,数,5,形容人傻、冒失或不靠谱，口语用法 (形),"خنگ؛ دست‌وپاچلفتی؛ بی‌فکر یا غیرقابل اتکا، کاربرد گفتاری (صفت)",很二 (hěn èr) | 有点儿二 (yǒudiǎnr èr) | 二货 (èrhuò) | 二了吧唧 (èr le bā jī),他有时候有点儿二。,Tā yǒu shíhou yǒudiǎnr èr.,او گاهی کمی خنگ‌بازی درمی‌آورد.,Colloquial; can be playful or mildly insulting.
49,儿子,érzi,HSK 1,名,1,父母所生的男孩子；男儿 (名),پسر؛ فرزند پسر (اسم),我儿子 (wǒ érzi) | 一个儿子 (yí ge érzi) | 儿子女儿 (érzi nǚ'ér),我儿子今年上大学。,Wǒ érzi jīnnián shàng dàxué.,پسرم امسال وارد دانشگاه می‌شود.,
50,饭,fàn,HSK 1,名,1,煮熟的谷类食物，尤指米饭 (名),"برنج پخته؛ غذا از غلات پخته، به‌ویژه برنج (اسم)",米饭 (mǐfàn) | 一碗饭 (yì wǎn fàn) | 吃饭 (chī fàn),我想吃一碗饭。,Wǒ xiǎng chī yì wǎn fàn.,می‌خواهم یک کاسه برنج بخورم.,
50,饭,fàn,HSK 1,名,2,一顿饭；泛指食物或餐食 (名),وعده‌ی غذا؛ غذا به‌طور کلی (اسم),早饭 (zǎofàn) | 午饭 (wǔfàn) | 晚饭 (wǎnfàn),我们一起吃晚饭吧。,Wǒmen yìqǐ chī wǎnfàn ba.,بیا با هم شام بخوریم.,
51,饭店,fàndiàn,HSK 1,名,1,卖饭菜供人吃的地方；餐馆 (名),رستوران؛ جایی که غذا می‌فروشد و سرو می‌کند (اسم),去饭店 (qù fàndiàn) | 一家饭店 (yì jiā fàndiàn) | 饭店吃饭 (fàndiàn chī fàn),这家饭店的菜很好吃。,Zhè jiā fàndiàn de cài hěn hǎochī.,غذای این رستوران خیلی خوشمزه است.,
51,饭店,fàndiàn,HSK 1,名,2,提供住宿和餐饮服务的场所；酒店 (名),هتل؛ مهمان‌خانه‌ای که اقامت و غذا ارائه می‌دهد (اسم),北京饭店 (Běijīng Fàndiàn) | 住饭店 (zhù fàndiàn) | 饭店房间 (fàndiàn fángjiān),他们住在火车站附近的饭店。,Tāmen zhù zài huǒchēzhàn fùjìn de fàndiàn.,آن‌ها در هتلی نزدیک ایستگاه قطار اقامت دارند.,Hotel sense; in Mainland usage 饭店 can mean hotel in names or formal contexts.
52,房间,fángjiān,HSK 1,名,1,房子里面隔开的空间；屋子 (名),اتاق؛ فضای جداشده در داخل ساختمان (اسم),一个房间 (yí ge fángjiān) | 房间里 (fángjiān lǐ) | 打扫房间 (dǎsǎo fángjiān),我的房间不大，但是很干净。,"Wǒ de fángjiān bú dà, dànshì hěn gānjìng.","اتاق من بزرگ نیست، اما خیلی تمیز است.",
52,房间,fángjiān,HSK 1,名,2,旅馆、酒店等供客人住的房 (名),اتاق هتل یا اقامتگاه برای مهمان (اسم),订房间 (dìng fángjiān) | 单人房间 (dānrén fángjiān) | 房间号码 (fángjiān hàomǎ),我已经订了一个房间。,Wǒ yǐjīng dìng le yí ge fángjiān.,من قبلاً یک اتاق رزرو کرده‌ام.,
53,非常,fēicháng,HSK 1,副,1,程度很高；十分；特别 (副),بسیار؛ خیلی؛ فوق‌العاده (قید),非常好 (fēicháng hǎo) | 非常喜欢 (fēicháng xǐhuan) | 非常高兴 (fēicháng gāoxìng),见到你我非常高兴。,Jiàndào nǐ wǒ fēicháng gāoxìng.,از دیدنت خیلی خوشحالم.,
53,非常,fēicháng,HSK 1,副,2,不同寻常；特殊，常作定语或名词性用法 (形/名),"غیرعادی؛ فوق‌العاده؛ ویژه، در کاربردهای رسمی‌تر (صفت/اسم)",非常时期 (fēicháng shíqī) | 非常情况 (fēicháng qíngkuàng) | 非常手段 (fēicháng shǒuduàn),在非常时期，我们要特别小心。,"Zài fēicháng shíqī, wǒmen yào tèbié xiǎoxīn.",در دوران غیرعادی باید بسیار مراقب باشیم.,Extended formal adjectival sense beyond elementary adverb use.
54,飞机,fēijī,HSK 1,名,1,能在空中飞行的交通工具 (名),هواپیما؛ وسیله‌ی نقلیه‌ای که در آسمان پرواز می‌کند (اسم),坐飞机 (zuò fēijī) | 开飞机 (kāi fēijī) | 飞机票 (fēijī piào),我明天坐飞机去上海。,Wǒ míngtiān zuò fēijī qù Shànghǎi.,من فردا با هواپیما به شانگهای می‌روم.,
55,分,fēn,HSK 1,名、量、动,1,把整体分成若干部分；分开 (动),تقسیم کردن؛ جدا کردن؛ بخش‌بخش کردن (فعل),分开 (fēnkāi) | 分成两份 (fēn chéng liǎng fèn) | 分东西 (fēn dōngxi) | 分组 (fēnzǔ),老师把学生分成三组。,Lǎoshī bǎ xuésheng fēn chéng sān zǔ.,معلم دانش‌آموزان را به سه گروه تقسیم کرد.,
55,分,fēn,HSK 1,名、量、动,2,分配；把东西给不同的人或地方 (动),تقسیم و پخش کردن؛ سهم دادن؛ توزیع کردن (فعل),分水果 (fēn shuǐguǒ) | 分钱 (fēn qián) | 分给大家 (fēn gěi dàjiā) | 分礼物 (fēn lǐwù) | 分任务（Fēn rènwù）,妈妈把水果分给孩子们。,Māma bǎ shuǐguǒ fēn gěi háizimen.,مادر میوه‌ها را بین بچه‌ها تقسیم کرد.,
55,分,fēn,HSK 1,名、量、动,3,辨别；区分不同的人或事物 (动),تشخیص دادن؛ تمیز دادن؛ فرق گذاشتن بین چیزها (فعل),分清 (fēnqīng) | 分不清 (fēn bu qīng) | 分真假 (fēn zhēn jiǎ)|是非不分（Shìfēi bù fēn）,我分不清这两个字。,Wǒ fēn bu qīng zhè liǎng ge zì.,من نمی‌توانم این دو کاراکتر را از هم تشخیص بدهم.,
55,分,fēn,HSK 1,名、量、动,4,时间单位，一小时的六十分之一 (量),دقیقه؛ یک‌شصتم ساعت (واحد زمان),五分钟 (wǔ fēnzhōng) | 十分 (shí fēn) | 几分钟 (jǐ fēnzhōng) | 半分钟 (bàn fēnzhōng),请等我五分钟。,Qǐng děng wǒ wǔ fēnzhōng.,لطفاً پنج دقیقه منتظرم بمان.,
55,分,fēn,HSK 1,名、量、动,5,计分单位；成绩或比赛中的分数 (量/名),امتیاز؛ نمره؛ واحد امتیاز در امتحان یا مسابقه (اسم/واحد شمارش),一百分 (yì bǎi fēn) | 得分 (dé fēn) | 分数 (fēnshù) | 扣分 (kòu fēn),这次考试他得了九十分。,Zhè cì kǎoshì tā dé le jiǔshí fēn.,او در این امتحان نود نمره گرفت.,
55,分,fēn,HSK 1,名、量、动,6,货币单位，一元的百分之一 (量),فِن؛ واحد پولی برابر با یک‌صدم یوان (واحد پول),一分钱 (yì fēn qián) | 五分钱 (wǔ fēn qián) | 几分钱 (jǐ fēn qián),这个东西只要一分钱。,Zhège dōngxi zhǐ yào yì fēn qián.,این چیز فقط یک فِن قیمت دارد.,Mostly useful for money expressions; less common in daily cash use today.
55,分,fēn,HSK 1,名、量、动,7,数学中表示把整体平均分成若干份中的一份或若干份；分数中的“分” (名/语素),کسر؛ بخش مساوی از یک کل؛ جزء کسری در ریاضی (اسم/تکواژ),分数 (fēnshù) | 分子 (fēnzǐ) | 分母 (fēnmǔ) | 百分之一 (bǎi fēn zhī yī) | 几分之几 (jǐ fēn zhī jǐ),二分之一等于一半。,Èr fēn zhī yī děngyú yíbàn.,یک‌دوم برابر با نصف است.,Mathematical fraction sense; useful for dictionary coverage.
56,分钟,fēnzhōng,HSK 1,量、名,1,时间单位，一分钟等于六十秒 (量/名),دقیقه؛ واحد زمان برابر با شصت ثانیه (اسم/واحد شمارش),十分钟 (shí fēnzhōng) | 几分钟 (jǐ fēnzhōng) | 等五分钟 (děng wǔ fēnzhōng),请等我五分钟。,Qǐng děng wǒ wǔ fēnzhōng.,لطفاً پنج دقیقه منتظرم بمان.,
57,高兴,gāoxìng,HSK 1,形,1,心情愉快；快乐 (形),خوشحال؛ شاد؛ با حال خوب (صفت),很高兴 (hěn gāoxìng) | 非常高兴 (fēicháng gāoxìng) | 高兴地笑 (gāoxìng de xiào),今天我很高兴。,Jīntiān wǒ hěn gāoxìng.,امروز خیلی خوشحالم.,
57,高兴,gāoxìng,HSK 1,形,2,愿意；乐意做某事，多用于“高兴做” (形),مایل بودن؛ با میل و رغبت حاضر بودن به انجام کاری (صفت),高兴帮忙 (gāoxìng bāngmáng) | 高兴参加 (gāoxìng cānjiā) | 很高兴认识你 (hěn gāoxìng rènshi nǐ),我很高兴帮助你。,Wǒ hěn gāoxìng bāngzhù nǐ.,خوشحال می‌شوم به تو کمک کنم.,
58,个,gè,HSK 1,量,1,通用量词，用于没有专门量词或常用“个”的人、事物 (量),واحد شمارش عمومی برای افراد و چیزها (واحد شمارش),一个人 (yí ge rén) | 三个苹果 (sān ge píngguǒ) | 这个问题 (zhè ge wèntí),我有两个哥哥。,Wǒ yǒu liǎng ge gēge.,من دو برادر بزرگ‌تر دارم.,
58,个,gè,HSK 1,量,2,用在动词和补语之间，表示轻松、随意或充分的语气 (助/量),در برخی ساختارها برای ایجاد لحن محاوره‌ای یا تأکیدی میان فعل و متمم می‌آید (حرف نشانه/واحد),睡个好觉 (shuì ge hǎo jiào) | 吃个饭 (chī ge fàn) | 洗个澡 (xǐ ge zǎo),你先睡个好觉吧。,Nǐ xiān shuì ge hǎo jiào ba.,اول یک خواب خوب بکن.,Extended usage; classified as 助 for this usage in the dataset.
59,歌,gē,HSK 1,名、动,1,歌曲；能唱的词和曲 (名),آهنگ؛ ترانه؛ قطعه‌ای برای خواندن (اسم),唱歌 (chàng gē) | 一首歌 (yì shǒu gē) | 听歌 (tīng gē) | 中文歌 (Zhōngwén gē) | 流行歌 (liúxíng gē),这首歌很好听。,Zhè shǒu gē hěn hǎotīng.,این آهنگ خیلی قشنگ است.,Verb-related use is usually expressed by 唱歌 rather than 歌 alone.
59,歌,gē,HSK 1,名、动,2,唱；歌唱，多用于书面语或固定搭配 (动),"آواز خواندن؛ سرود خواندن، بیشتر در کاربرد نوشتاری یا ترکیب‌های ثابت (فعل)",歌唱 (gēchàng) | 高歌 (gāogē) | 放声高歌 (fàngshēng gāogē) | 载歌载舞 (zài gē zài wǔ),她站在窗前轻声歌唱。,Tā zhàn zài chuāng qián qīngshēng gēchàng.,او کنار پنجره ایستاد و آرام آواز خواند.,
60,哥哥,gēge,HSK 1,名,1,同父母或同辈中比自己年纪大的男性兄弟 (名),برادر بزرگ‌تر؛ برادری که از گوینده بزرگ‌تر است (اسم),我哥哥 (wǒ gēge) | 哥哥姐姐 (gēge jiějie) | 大哥哥 (dà gēge),我哥哥在大学学习。,Wǒ gēge zài dàxué xuéxí.,برادر بزرگ‌ترم در دانشگاه درس می‌خواند.,
60,哥哥,gēge,HSK 1,名,2,对年纪较大的男孩或年轻男性的亲切称呼 (名),داداش؛ خطاب دوستانه به پسر یا مرد جوان بزرگ‌تر (اسم),大哥哥 (dà gēge) | 哥哥好 (gēge hǎo) | 这个哥哥 (zhège gēge),小朋友叫他大哥哥。,Xiǎopéngyou jiào tā dà gēge.,بچه‌ها او را داداش بزرگه صدا می‌کنند.,Address sense.
61,给,gěi,HSK 1,动、介,1,把某物交给别人；使别人得到 (动),دادن؛ چیزی را به کسی رساندن یا واگذار کردن (فعل),给他钱 (gěi tā qián) | 给妈妈打电话 (gěi māma dǎ diànhuà) | 给孩子买书 (gěi háizi mǎi shū),我给你一本书。,Wǒ gěi nǐ yì běn shū.,من به تو یک کتاب می‌دهم.,
61,给,gěi,HSK 1,动、介,2,为某人做某事；替某人 (介),برای؛ به‌نفعِ کسی؛ برای انجام کاری برای کسی (حرف اضافه),给你做饭 (gěi nǐ zuò fàn) | 给孩子讲故事 (gěi háizi jiǎng gùshi) | 给朋友买东西 (gěi péngyou mǎi dōngxi),妈妈给孩子做饭。,Māma gěi háizi zuò fàn.,مامان برای بچه غذا درست می‌کند.,
61,给,gěi,HSK 1,动、介,3,表示动作的对象，相当于“向” (介),به؛ برای نشان دادن مخاطب یا گیرنده‌ی عمل (حرف اضافه),给老师说 (gěi lǎoshī shuō) | 给朋友写信 (gěi péngyou xiě xìn) | 给我看 (gěi wǒ kàn),请给我看一下。,Qǐng gěi wǒ kàn yíxià.,لطفاً به من نشان بده.,
62,公司,gōngsī,HSK 1,名,1,从事生产、经营或服务的组织 (名),شرکت؛ سازمان تجاری یا خدماتی (اسم),大公司 (dà gōngsī) | 去公司 (qù gōngsī) | 公司经理 (gōngsī jīnglǐ),我在一家中国公司工作。,Wǒ zài yì jiā Zhōngguó gōngsī gōngzuò.,من در یک شرکت چینی کار می‌کنم.,
63,工作,gōngzuò,HSK 1,名、动,1,职业或要做的事情 (名),کار؛ شغل؛ وظیفه (اسم),找工作 (zhǎo gōngzuò) | 一份工作 (yí fèn gōngzuò) | 工作时间 (gōngzuò shíjiān),他的工作很忙。,Tā de gōngzuò hěn máng.,کار او خیلی شلوغ است.,
63,工作,gōngzuò,HSK 1,名、动,2,从事某种劳动或职业活动 (动),کار کردن؛ مشغول کار بودن (فعل),在公司工作 (zài gōngsī gōngzuò) | 工作到晚上 (gōngzuò dào wǎnshang) | 努力工作 (nǔlì gōngzuò),我爸爸在医院工作。,Wǒ bàba zài yīyuàn gōngzuò.,پدرم در بیمارستان کار می‌کند.,
63,工作,gōngzuò,HSK 1,名、动,3,机器、设备等运行或起作用 (动),کار کردن؛ روشن و فعال بودنِ دستگاه یا سیستم (فعل),电脑工作 (diànnǎo gōngzuò) | 机器工作 (jīqì gōngzuò) | 正常工作 (zhèngcháng gōngzuò),这台电脑不能正常工作。,Zhè tái diànnǎo bù néng zhèngcháng gōngzuò.,این کامپیوتر نمی‌تواند درست کار کند.,Extended common sense beyond occupational use.
64,狗,gǒu,HSK 1,名,1,一种常见的家养动物，能看家或陪伴人 (名),سگ؛ حیوان خانگی یا نگهبان (اسم),一只狗 (yì zhī gǒu) | 小狗 (xiǎo gǒu) | 养狗 (yǎng gǒu),我家有一只小狗。,Wǒ jiā yǒu yì zhī xiǎo gǒu.,خانه‌ی ما یک سگ کوچک دارد.,
65,贵,guì,HSK 1,形,1,价格高；花钱多 (形),گران؛ قیمت‌بالا (صفت),很贵 (hěn guì) | 太贵了 (tài guì le) | 贵一点儿 (guì yìdiǎnr),这件衣服太贵了。,Zhè jiàn yīfu tài guì le.,این لباس خیلی گران است.,
65,贵,guì,HSK 1,形,2,地位高或值得尊敬，常用于礼貌说法 (形),"محترم؛ گرامی؛ دارای شأن و احترام، بیشتر در کاربردهای مؤدبانه (صفت)",贵姓 (guìxìng) | 贵公司 (guì gōngsī) | 贵校 (guì xiào),请问您贵姓？,Qǐngwèn nín guìxìng?,"ببخشید، نام خانوادگی شما چیست؟",Polite/formal sense.
66,国,guó,HSK 1,名,1,国家；有土地、人民和政权的共同体 (名),کشور؛ سرزمینی با مردم و حکومت (اسم),全国 (Quánguó)  | 大国（Dàguó） |强国（Qiángguó） ,中国是一个很大的国家。,Zhōngguó shì yí ge hěn dà de guójiā.,چین یک کشور بسیار بزرگ است.,
66,国,guó,HSK 1,名,2,本国；自己的国家 (名),کشور خود؛ وطن (اسم),回国 (huí guó) | 出国 (chū guó) | 爱国 (ài guó) | 国内 (guónèi),他明年回国工作。,Tā míngnián huí guó gōngzuò.,او سال آینده برای کار به کشورش برمی‌گردد.,
66,国,guó,HSK 1,名,3,与国家有关的，常用于构词 (语素/形),"ملی؛ مربوط به کشور، بیشتر در ترکیب‌ها (تکواژ/صفت)",国产 (Guóchǎn) | 国歌 (guógē) |国宴（Guóyàn）,每个国家都有自己的国旗。,Měi ge guójiā dōu yǒu zìjǐ de guóqí.,هر کشور پرچم خودش را دارد.,Extended word-forming sense.
67,还,hái,HSK 1,副、动,1,表示动作或状态继续存在，相当于“仍然” (副),هنوز؛ همچنان؛ برای ادامه داشتن وضعیت یا عمل (قید),还在 (hái zài) | 还没 (hái méi) | 还要 (hái yào) | 还记得 (hái jìde),他还在学校。,Tā hái zài xuéxiào.,او هنوز در مدرسه است.,
67,还,hái,HSK 1,副、动,2,表示增加或补充，相当于“另外、也” (副),همچنین؛ علاوه بر این؛ یک چیز دیگر هم (قید),还有 (hái yǒu) | 还要一个 (hái yào yí ge) | 还买了书 (hái mǎi le shū),我买了水果，还买了面包。,"Wǒ mǎi le shuǐguǒ, hái mǎi le miànbāo.",من میوه خریدم و علاوه بر آن نان هم خریدم.,
67,还,hái,HSK 1,副、动,3,表示程度勉强过得去，相当于“还算、比较” (副),نسبتاً؛ بد نیست؛ تا حدی قابل قبول (قید),还可以 (hái kěyǐ) | 还不错 (hái búcuò) | 还好 (hái hǎo),这家饭馆的菜还不错。,Zhè jiā fànguǎn de cài hái búcuò.,غذای این رستوران بد نیست.,
67,还,hái,HSK 1,副、动,4,表示程度更深或数量更多，相当于“更加、更” (副),حتی بیشتر؛ باز هم؛ برای شدت یا مقدار بیشتر (قید),还大 (hái dà) | 还多 (hái duō) | 还早 (hái zǎo),今天比昨天还冷。,Jīntiān bǐ zuótiān hái lěng.,امروز از دیروز هم سردتر است.,
67,还,hái,HSK 1,副、动,5,表示出乎意料或加强语气，常带反问、责备或惊讶 (副),"حتی؛ واقعاً؛ برای تأکید، تعجب، سرزنش یا خلاف انتظار (قید)",你还说 (nǐ hái shuō) | 还真 (hái zhēn) | 还敢 (hái gǎn) | 还以为 (hái yǐwéi),你还说不知道？,Nǐ hái shuō bù zhīdào?,هنوز می‌گویی نمی‌دانی؟ / واقعاً باز می‌گویی نمی‌دانی؟,Pragmatic/emphatic use; context-dependent.
67,还,hái,HSK 1,副、动,6,用于“还……呢”等结构，强调时间、距离、数量或状态还没有达到某个程度 (副),"در ساختارهایی مثل «还...呢» برای تأکید بر این‌که زمان، فاصله، مقدار یا وضعیت هنوز به حد مورد نظر نرسیده یا چیزی هنوز باقی مانده است (قید)",还早呢 (hái zǎo ne) | 还远呢 (hái yuǎn ne) | 还多着呢 (hái duō zhe ne),离学校还远呢。,Lí xuéxiào hái yuǎn ne.,تا مدرسه هنوز خیلی مانده است.,
67,还,huán,HSK 1,副、动,7,归还；把借来的、拿走的或属于别人的东西交回去 (动),"پس دادن؛ برگرداندن چیزی که قرض گرفته‌ای، برداشته‌ای یا متعلق به دیگری است (فعل)",还书 (huán shū) | 还伞 (huán sǎn) | 还钥匙 (huán yàoshi) | 还给老师 (huán gěi lǎoshī),我把书还给老师了。,Wǒ bǎ shū huán gěi lǎoshī le.,کتاب را به معلم پس دادم.,
67,还,huán,HSK 1,副、动,8,偿还债务、钱款或人情；履行应还的责任 (动),بازپرداخت کردن؛ ادا کردن بدهی یا جبران کردن لطف و دِین (فعل),还债 (huán zhài) | 还贷款 (huán dàikuǎn) | 还人情 (huán rénqíng) | 还清债务 (huánqīng zhàiwù),他每个月都要还贷款。,Tā měi ge yuè dōu yào huán dàikuǎn.,او هر ماه باید قسط وامش را پرداخت کند.,
67,还,huán,HSK 1,副、动,9,回报、反击或以同样方式回应 (动),تلافی کردن؛ پاسخ متقابل دادن؛ مقابله‌به‌مثل کردن (فعل),还手 (huánshǒu) | 还击 (huánjī) | 还嘴 (huánzuǐ) | 以牙还牙 (yǐ yá huán yá),别人打他，他也没有还手。,"Biérén dǎ tā, tā yě méiyǒu huánshǒu.","دیگران او را زدند، اما او مقابله‌به‌مثل نکرد.",
68,孩子,háizi,HSK 1,名,1,儿童；年纪小的人 (名),کودک؛ بچه (اسم),小孩子 (xiǎo háizi) | 一个孩子 (yí ge háizi) | 孩子们 (háizimen),孩子们在房间里玩儿。,Háizimen zài fángjiān lǐ wánr.,بچه‌ها در اتاق بازی می‌کنند.,
68,孩子,háizi,HSK 1,名,2,父母的儿女；子女 (名),فرزند؛ پسر یا دخترِ والدین (اسم),我的孩子 (wǒ de háizi) | 有两个孩子 (yǒu liǎng ge háizi) | 孩子的妈妈 (háizi de māma),她有两个孩子。,Tā yǒu liǎng ge háizi.,او دو فرزند دارد.,
69,汉语,Hànyǔ,HSK 1,名,1,汉民族的语言；现代标准汉语及其相关语言形式 (名),"زبان چینی؛ زبان هان، به‌ویژه چینی معیار امروزی (اسم)",学汉语 (xué Hànyǔ) | 说汉语 (shuō Hànyǔ) | 汉语老师 (Hànyǔ lǎoshī),我在大学学习汉语。,Wǒ zài dàxué xuéxí Hànyǔ.,من در دانشگاه زبان چینی می‌خوانم.,
70,汉字,Hànzì,HSK 1,名,1,记录汉语的文字；中文字符 (名),کاراکتر چینی؛ نویسه‌ی چینی (اسم),写汉字 (xiě Hànzì) | 认识汉字 (rènshi Hànzì) | 汉字很难 (Hànzì hěn nán),这个汉字怎么读？,Zhège Hànzì zěnme dú?,این کاراکتر چینی چطور خوانده می‌شود؟,
71,号,hào,HSK 1,名、量,1,编号；用于表示号码、顺序或身份标识 (名),شماره؛ شمارهٔ شناسایی؛ عددِ ترتیب یا شناسه (اسم),手机号 (Shǒujī hào) | 房间号 (fángjiān hào) | 学号 (xuéhào) | 车牌号 (chēpái hào),请把你的电话号码写在这里。,Qǐng bǎ nǐ de diànhuà hàomǎ xiě zài zhèlǐ.,لطفاً شماره تلفنت را اینجا بنویس.,
71,号,hào,HSK 1,名、量,2,日期中的某一天，常用于口语 (名),"روزِ ماه؛ تاریخ، در گفتار روزمره (اسم)",一号 (yī hào) | 二号 (èr hào) | 今天几号 (jīntiān jǐ hào) | 三月五号 (sān yuè wǔ hào),今天几号？,Jīntiān jǐ hào?,امروز چندم است؟,
71,号,hào,HSK 1,名、量,3,商店、医院、银行等发出的排队或办理事务的号码 (名),نوبت؛ شمارهٔ صف یا شمارهٔ مراجعه برای انجام کاری (اسم),挂号 (guà hào) | 取号 (qǔ hào) | 叫号 (jiào hào) | 排号 (pái hào),我在医院挂了号。,Wǒ zài yīyuàn guà le hào.,در بیمارستان نوبت گرفتم.,
71,号,hào,HSK 1,名、量,4,信号、符号或表示某种信息的标志 (名),علامت؛ نشانه؛ سیگنال یا نمادِ حامل اطلاعات (اسم),加号 (jiāhào) | 减号 (jiǎnhào) | 问号 (wènhào) | 句号 (jùhào),这个句子后面要加句号。,Zhège jùzi hòumian yào jiā jùhào.,آخر این جمله باید نقطه گذاشت.,
71,号,hào,HSK 1,名、量,5,用于衣服、鞋帽、商品等的尺码、规格或型号 (名/量),"سایز؛ شماره یا مدل کالا، لباس، کفش و مانند آن (اسم/واحد شمارش)",大号 (dà hào) | 小号 (xiǎo hào) | 中号 (zhōng hào) | 三十八号鞋 (sānshíbā hào xié),这双鞋有三十八号吗？,Zhè shuāng xié yǒu sānshíbā hào ma?,این کفش سایز ۳۸ دارد؟,
72,好,hǎo,HSK 1,形,1,优点多或令人满意；跟“坏”相对 (形),"خوب؛ مطلوب؛ رضایت‌بخش، در برابر «بد» (صفت)",很好 (hěn hǎo) | 好人 (hǎorén) | 好事 (hǎoshì) | 好办法 (hǎo bànfǎ),这个办法很好。,Zhège bànfǎ hěn hǎo.,این روش خیلی خوب است.,
72,好,hǎo,HSK 1,形,2,身体健康、情况正常或关系安好 (形),خوب؛ سالم؛ روبه‌راه؛ در وضعیت خوب بودن (صفت),你好 (nǐ hǎo) | 身体好 (shēntǐ hǎo) | 好了吗 (hǎo le ma) | 一切都好 (yíqiè dōu hǎo),你身体好点儿了吗？,Nǐ shēntǐ hǎo diǎnr le ma?,حالت کمی بهتر شده است؟,
72,好,hǎo,HSK 1,形,3,友好；关系亲近或和睦 (形),صمیمی؛ دوستانه؛ رابطهٔ خوب و نزدیک داشتن (صفت),关系好 (guānxi hǎo) | 对人好 (duì rén hǎo) | 和他很好 (hé tā hěn hǎo),我和她关系很好。,Wǒ hé tā guānxi hěn hǎo.,من و او رابطهٔ خیلی خوبی داریم.,
72,好,hǎo,HSK 1,形,4,容易；便于做某事 (形),آسان؛ راحت؛ مناسب برای انجام کاری (صفت),好学 (hǎo xué) | 好记 (hǎo jì) | 好办 (hǎo bàn) | 好找 (hǎo zhǎo),这个字很好记。,Zhège zì hěn hǎo jì.,این کاراکتر خیلی راحت به خاطر سپرده می‌شود.,
72,好,hǎo,HSK 1,形,5,用在动词后或句中，表示动作完成、事情办妥或状态达到要求 (补语/形),"پس از فعل یا در جمله می‌آید و نشان می‌دهد کاری کامل، آماده یا به نتیجه‌ی مطلوب رسیده است (متمم/صفت)",做好了 (zuò hǎo le) | 准备好了 (zhǔnbèi hǎo le) | 饭好了 (fàn hǎo le) | 写好了 (xiě hǎo le),我已经把作业写好了。,Wǒ yǐjīng bǎ zuòyè xiě hǎo le.,من تکالیفم را کامل نوشته‌ام.,
72,好,hǎo,HSK 1,形,6,表示同意、赞成或答应 (叹/形),"باشد؛ خوب؛ موافقم، برای قبول کردن یا پاسخ مثبت (حرف ندا/صفت)","好吧 (hǎo ba) | 好的 (hǎo de) | 好啊 (hǎo a) | 好，就这样 (hǎo, jiù zhèyàng)",好，我们明天见。,"Hǎo, wǒmen míngtiān jiàn.","خوب، فردا همدیگر را می‌بینیم.",
72,好,hǎo,HSK 1,形,7,表示程度深，相当于“很、非常”，多带感叹语气 (副),خیلی؛ بسیار؛ برای تأکید و تعجب (قید),好冷 (hǎo lěng) | 好远 (hǎo yuǎn) | 好久 (hǎo jiǔ) | 好漂亮 (hǎo piàoliang),今天好冷啊！,Jīntiān hǎo lěng a!,امروز خیلی سرد است!,
72,好,hǎo,HSK 1,形,8,连接前后动作，表示前一动作是为了便于后一动作进行，相当于“以便” (连/副),تا؛ برای اینکه؛ برای آسان‌تر شدن انجام کار بعدی (حرف ربط/قید),早点儿来好帮忙 (zǎodiǎnr lái hǎo bāngmáng) | 留下地址好联系 (liúxià dìzhǐ hǎo liánxì) | 写清楚点儿好看懂 (xiě qīngchu diǎnr hǎo kàn dǒng),请留下电话，好联系你。,"Qǐng liúxià diànhuà, hǎo liánxì nǐ.",لطفاً شماره تلفنت را بگذار تا بتوانیم با تو تماس بگیریم.,
73,好吃,hǎochī,HSK 1,形,1,食物味道好；吃起来让人喜欢 (形),خوشمزه؛ خوش‌طعم (صفت),很好吃 (hěn hǎochī) | 好吃的菜 (hǎochī de cài) | 饭很好吃 (fàn hěn hǎochī),这个包子很好吃。,Zhège bāozi hěn hǎochī.,این بائوزی خیلی خوشمزه است.,
