word_id,chinese_word,pinyin,word_hsk_level,official_pos,sense_id,chinese_meaning,persian_meaning,collocations,example_chinese,example_pinyin,example_persian_translation,notes
143,更,gèng,HSK 3,副,1,表示程度进一步加深；更加（副）,بیشتر؛ باز هم؛ به‌مراتب بیشتر (قید),更好 (gèng hǎo) | 更快 (gèng kuài) | 更重要 (gèng zhòngyào) | 更喜欢 (gèng xǐhuan),今天比昨天更冷。,Jīntiān bǐ zuótiān gèng lěng.,امروز از دیروز سردتر است.,常用于比较或表示程度加深。
143,更,gèng,HSK 3,副,2,表示在原有基础上再进一步；又、再（副）,باز هم؛ علاوه بر آن؛ حتی بیشتر؛ چه برسد به اینکه (قید),更进一步 (gèng jìn yí bù) | 更别说 (gèng bié shuō) | 更不用说 (gèng bú yòng shuō),这个问题很难，更不用说一个人完成了。,"Zhège wèntí hěn nán, gèng bú yòng shuō yí ge rén wánchéng le.","این مسئله خیلی سخت است، چه برسد به اینکه یک نفر تنهایی آن را تمام کند.",多用于递进结构；“更别说/更不用说”很常见。
144,根据,gēnjù,HSK 3,介、动、名,1,按照某种事实、情况、资料或标准；以此作为依据（介/动）,بر اساس؛ طبق؛ بنا بر؛ چیزی را مبنا قرار دادن (حرف اضافه/فعل),根据规定 (gēnjù guīdìng) | 根据情况 (gēnjù qíngkuàng) | 根据事实 (gēnjù shìshí) | 根据需要 (gēnjù xūyào),根据天气预报，明天会下雨。,"Gēnjù tiānqì yùbào, míngtiān huì xià yǔ.","بر اساس پیش‌بینی هوا، فردا باران می‌بارد.",最常见用法是介词；动词义和介词义很接近，教学中可合并处理。
144,根据,gēnjù,HSK 3,介、动、名,2,作为判断、说话或行动的依据（名）,دلیل؛ مبنا؛ مستند؛ پایهٔ استدلال (اسم),有根据 (yǒu gēnjù) | 没有根据 (méiyǒu gēnjù) | 科学根据 (kēxué gēnjù) | 事实根据 (shìshí gēnjù),这种说法没有根据。,Zhè zhǒng shuōfa méiyǒu gēnjù.,این حرف هیچ مبنایی ندارد.,名词用法常见于“有/没有根据”。
145,公斤,gōngjīn,HSK 3,量、名,1,重量单位；一公斤等于一千克（量/名）,کیلوگرم؛ واحد وزن برابر با هزار گرم (واحد شمارش/اسم),一公斤苹果 (yì gōngjīn píngguǒ) | 两公斤米 (liǎng gōngjīn mǐ) | 五公斤重 (wǔ gōngjīn zhòng) | 每公斤多少钱 (měi gōngjīn duōshao qián),我买了两公斤苹果。,Wǒ mǎi le liǎng gōngjīn píngguǒ.,من دو کیلوگرم سیب خریدم.,口语中常说“公斤”或“千克”；日常买东西也常说“斤”，但“斤”不是一公斤。
146,公园,gōngyuán,HSK 3,名,1,供人休息、散步、游玩等的公共园地（名）,پارک؛ بوستان عمومی (اسم),去公园 (qù gōngyuán) | 在公园散步 (zài gōngyuán sànbù) | 公园门口 (gōngyuán ménkǒu) | 附近的公园 (fùjìn de gōngyuán),周末我们去公园散步。,Zhōumò wǒmen qù gōngyuán sànbù.,آخر هفته برای قدم زدن به پارک می‌رویم.,
147,工作日,gōngzuòrì,HSK 3,名,1,需要上班或上学的日子；非休息日（名）,روز کاری؛ روز اداری؛ روز غیرتعطیل (اسم),工作日上班 (gōngzuòrì shàngbān) | 工作日开放 (gōngzuòrì kāifàng) | 工作日上午 (gōngzuòrì shàngwǔ) | 非工作日 (fēi gōngzuòrì),这个银行工作日才开门。,Zhège yínháng gōngzuòrì cái kāimén.,این بانک فقط روزهای کاری باز است.,通常指周一到周五，但具体要看国家、单位或规定。
148,刮,guā,HSK 3,动,1,风吹；风把东西吹动（不及物动）,وزیدن؛ وزیدن باد و حرکت دادن چیزها (فعل),刮风 (guā fēng) | 刮大风 (guā dà fēng) | 风刮得很大 (fēng guā de hěn dà) | 刮了一夜风 (guā le yí yè fēng),外面刮大风，别出去了。,"Wàimiàn guā dà fēng, bié chūqù le.","بیرون باد شدیدی می‌وزد، بیرون نرو.",最常见用法是“刮风”。
148,刮,guā,HSK 3,动,2,用工具贴着物体表面擦、削或去掉表面的东西（及物动）,تراشیدن؛ خراشیدن؛ با ابزار چیزی را از روی سطح پاک یا جدا کردن (فعل),刮胡子 (guā húzi) | 刮墙皮 (guā qiángpí) | 刮掉污渍 (guā diào wūzì) | 刮鱼鳞 (guā yúlín),他每天早上刮胡子。,Tā měitiān zǎoshang guā húzi.,او هر روز صبح ریشش را می‌تراشد.,“刮胡子”很常用；“刮痧”可作为单独词条处理。
149,关,guān,HSK 3,动、名,1,使开着的东西合上；关闭（及物动）,بستن؛ تعطیل کردن (فعل),关门 (guān mén) | 关窗户 (guān chuānghu) | 把门关上 (bǎ mén guān shàng) | 关好门 (guān hǎo mén),请把门关上。,Qǐng bǎ mén guān shàng.,لطفاً در را ببند.,反义词是“开”；“关门”也可表示店铺、机构停止营业。
149,关,guān,HSK 3,动、名,2,使机器、电器等停止工作；关掉（及物动）,خاموش کردن؛ از کار انداختن دستگاه یا وسیله (فعل),关灯 (guān dēng) | 关电视 (guān diànshì) | 关电脑 (guān diànnǎo) | 关空调 (guān kōngtiáo),睡觉前别忘了关灯。,Shuìjiào qián bié wàng le guān dēng.,قبل از خواب یادت نرود چراغ را خاموش کنی.,常和电器、设备搭配；“关机”建议作为单独词条处理。
149,关,guān,HSK 3,动、名,3,把人或动物限制在某个地方；不让出来（及物动）,حبس کردن؛ در جایی نگه داشتن و اجازهٔ بیرون آمدن ندادن (فعل),关在屋里 (guān zài wū li) | 关进笼子 (guān jìn lóngzi) | 被关起来 (bèi guān qǐlái),他把狗关在院子里。,Tā bǎ gǒu guān zài yuànzi li.,او سگ را در حیاط نگه داشت و بیرون نگذاشت.,口语常用；不一定表示正式“坐牢”。
149,关,guān,HSK 3,动、名,4,与某人或某事有关；多用于否定表达（动）,"ربط داشتن؛ مربوط بودن، بیشتر در جملهٔ منفی (فعل)",不关你的事 (bù guān nǐ de shì) | 不关我的事 (bù guān wǒ de shì) | 关我什么事 (guān wǒ shénme shì),这不关你的事。,Zhè bù guān nǐ de shì.,این به تو ربطی ندارد.,常用于“不关……的事、关我什么事”等口语表达。
149,关,guān,HSK 3,动、名,5,姓氏（名）,نام خانوادگی چینی (اسم خاص),关老师 (Guān lǎoshī) | 关先生 (Guān xiānsheng),关老师今天来得很早。,Guān lǎoshī jīntiān lái de hěn zǎo.,معلم گوان امروز خیلی زود آمد.,
150,关机,guānjī,HSK 3,动、名,1,关闭机器或电子设备；也指设备处于关闭状态（动/名）,خاموش کردن دستگاه؛ خاموش بودن دستگاه (فعل/اسم),手机关机 (shǒujī guānjī) | 电脑关机 (diànnǎo guānjī) | 自动关机 (zìdòng guānjī) | 关机状态 (guānjī zhuàngtài),飞机起飞前，请把手机关机。,"Fēijī qǐfēi qián, qǐng bǎ shǒujī guānjī.","قبل از برخاستن هواپیما، لطفاً تلفن همراهتان را خاموش کنید.",常用于手机、电脑等设备；反义词是“开机”。
151,关系,guānxi,HSK 3,名、动,1,人、组织或事物之间的联系（名）,"رابطه؛ مناسبات؛ ارتباط میان افراد، سازمان‌ها یا چیزها (اسم)",朋友关系 (péngyou guānxi) | 家庭关系 (jiātíng guānxi) | 国际关系 (guójì guānxi) | 两者的关系 (liǎng zhě de guānxi),他们的关系很好。,Tāmen de guānxi hěn hǎo.,رابطهٔ آن‌ها خیلی خوب است.,最常见名词义；可指人际关系，也可指事物之间的联系。
151,关系,guānxi,HSK 3,名、动,2,社会上的人脉或可利用的私人联系（名）,رابطه و آشنا؛ ارتباطات شخصی و اجتماعی برای پیش بردن کار (اسم),有关系 (yǒu guānxi) | 找关系 (zhǎo guānxi) | 靠关系 (kào guānxi),他不是靠关系进公司的。,Tā bú shì kào guānxi jìn gōngsī de.,او با پارتی و رابطه وارد شرکت نشده است.,此义带有“人脉、门路”的意思，语境中有时略带负面色彩。
151,关系,guānxi,HSK 3,名、动,3,与某人或某事有关联（动/名）,ربط داشتن؛ مرتبط بودن؛ رابطه داشتن با چیزی یا کسی (فعل/اسم),跟我有关系 (gēn wǒ yǒu guānxi) | 和这件事有关系 (hé zhè jiàn shì yǒu guānxi) | 没有关系 (méiyǒu guānxi),这件事跟我没有关系。,Zhè jiàn shì gēn wǒ méiyǒu guānxi.,این موضوع به من ربطی ندارد.,常用于“跟/和……有关系、没有关系”，表示关联。
151,关系,guānxi,HSK 3,名、动,4,对某事有重要影响；关系到（动）,به چیزی مربوط و مؤثر بودن؛ پای چیزی در میان بودن (فعل),关系到健康 (guānxi dào jiànkāng) | 关系到未来 (guānxi dào wèilái) | 关系重大 (guānxi zhòngdà),这件事关系到每个人的安全。,Zhè jiàn shì guānxi dào měi ge rén de ānquán.,این موضوع به امنیت هر فرد مربوط می‌شود.,动词用法常见于“关系到……”，语气比普通“有关系”更正式、更重大。
151,关系,guānxi,HSK 3,名、动,5,影响某事安排或结果的原因、因素，多用于“由于/因为……关系”（名）,دلیل؛ عامل؛ ملاحظه یا شرایطی که بر انجام کاری اثر می‌گذارد (اسم),由于时间关系 (yóuyú shíjiān guānxi) | 因为工作关系 (yīnwèi gōngzuò guānxi) | 由于天气关系 (yóuyú tiānqì guānxi),由于时间关系，今天我们先讲到这里。,"Yóuyú shíjiān guānxi, jīntiān wǒmen xiān jiǎng dào zhèli.","به دلیل کمبود وقت، امروز فعلاً تا همین‌جا صحبت می‌کنیم.",多用于较正式或半正式表达，表示受某种因素影响。
151,关系,guānxi,HSK 3,名、动,6,表示不要紧、没有影响，常用于“没关系”（固定表达）,اشکالی ندارد؛ مهم نیست؛ مسئله‌ای نیست (عبارت ثابت),没关系 (méi guānxi) | 没什么关系 (méi shénme guānxi) | 一点关系也没有 (yìdiǎn guānxi yě méiyǒu),对不起。——没关系。,Duìbuqǐ. —— Méi guānxi.,ببخشید. — اشکالی ندارد.,“没关系”非常常用；既可回应道歉，也可表示“没有关联/影响”，需看语境。
152,关心,guānxīn,HSK 3,动,1,把人或事情放在心上；重视并给予注意或照顾（及物动）,اهمیت دادن؛ توجه و رسیدگی کردن؛ نگران و مراقب بودن (فعل),关心孩子 (guānxīn háizi) | 关心健康 (guānxīn jiànkāng) | 关心朋友 (guānxīn péngyou) | 关心国家大事 (guānxīn guójiā dàshì),妈妈很关心我的学习和生活。,Māma hěn guānxīn wǒ de xuéxí hé shēnghuó.,مامان خیلی به درس و زندگی من اهمیت می‌دهد.,可指情感上的关怀，也可指对事情的关注；比“关注”更有感情色彩。
153,关于,guānyú,HSK 3,介,1,引出涉及的对象、范围或内容（介）,دربارهٔ؛ در موردِ؛ مربوط به (حرف اضافه),关于学习 (guānyú xuéxí) | 关于这个问题 (guānyú zhège wèntí) | 关于中国文化 (guānyú Zhōngguó wénhuà) | 关于考试的通知 (guānyú kǎoshì de tōngzhī),关于这个问题，我们明天再讨论。,"Guānyú zhège wèntí, wǒmen míngtiān zài tǎolùn.","دربارهٔ این مسئله، فردا دوباره بحث می‌کنیم.",常用于书面语或较正式表达；口语中也常说“说到、至于、有关”。
154,关注,guānzhù,HSK 3,动、名,1,关心并注意某人或某事的发展变化（及物动）,توجه داشتن؛ دنبال کردن؛ زیر نظر داشتن و اهمیت دادن (فعل),关注新闻 (guānzhù xīnwén) | 关注健康 (guānzhù jiànkāng) | 关注这个问题 (guānzhù zhège wèntí) | 受到关注 (shòudào guānzhù),越来越多的人开始关注环境问题。,Yuè lái yuè duō de rén kāishǐ guānzhù huánjìng wèntí.,افراد بیشتری شروع کرده‌اند به مسئلهٔ محیط‌زیست توجه کنند.,比“关心”更偏向注意、观察和公共议题，不一定有私人感情。
154,关注,guānzhù,HSK 3,动、名,2,在网络平台上订阅或跟随某个账号、话题等（及物动）,دنبال کردن (فالو کردن)؛ عضو دنبال‌کنندگان شدن (فعل),关注公众号 (guānzhù gōngzhònghào) | 关注账号 (guānzhù zhànghào) | 取消关注 (qǔxiāo guānzhù) | 互相关注 (hùxiāng guānzhù),我关注了这个老师的账号。,Wǒ guānzhù le zhège lǎoshī de zhànghào.,من حساب کاربری این معلم را دنبال کردم.,网络用法很常见；“取消关注”表示 لغو دنبال‌کردن。
154,关注,guānzhù,HSK 3,动、名,3,注意力或关心的状态（名）,توجه؛ پیگیری (اسم),社会关注 (shèhuì guānzhù) | 公众关注 (gōngzhòng guānzhù) | 引起关注 (yǐnqǐ guānzhù) | 得到关注 (dédào guānzhù),这条新闻引起了很多关注。,Zhè tiáo xīnwén yǐnqǐ le hěn duō guānzhù.,این خبر توجه زیادی را جلب کرد.,
155,国家,guójiā,HSK 3,名,1,有领土、人民和政府的政治共同体（名）,کشور؛ دولت-ملت؛ سرزمین دارای مردم و حکومت (اسم),一个国家 (yí ge guójiā) | 国家发展 (guójiā fāzhǎn) | 国家安全 (guójiā ānquán) | 世界各国 (shìjiè gè guó),中国是一个很大的国家。,Zhōngguó shì yí ge hěn dà de guójiā.,چین کشور بسیار بزرگی است.,“国家”偏正式；日常说具体国家时也常用“国”，如“中国、美国”。
155,国家,guójiā,HSK 3,名,2,代表国家政权或公共管理体系的机构和力量（名）,حکومت؛ دولت؛ نظام کشوری (اسم),国家政策 (guójiā zhèngcè) | 国家机关 (guójiā jīguān) | 国家法律 (guójiā fǎlǜ) | 国家利益 (guójiā lìyì),每个人都应该遵守国家法律。,Měi ge rén dōu yīnggāi zūnshǒu guójiā fǎlǜ.,هر کسی باید قوانین کشور را رعایت کند.,此义常见于正式表达，强调国家层面的制度、政策或利益。
156,过节,guòjié,HSK 3,动、名,1,庆祝节日；度过节日（动）,جشن گرفتن مناسبت؛ گذراندن عید یا جشن (فعل),回家过节 (huí jiā guòjié) | 一起过节 (yìqǐ guòjié) | 过春节 (guò Chūnjié) | 过中秋节 (guò Zhōngqiū Jié),今年春节我回家过节。,Jīnnián Chūnjié wǒ huí jiā guòjié.,امسال عید بهار برای جشن گرفتن به خانه برمی‌گردم.,“过节”通常指过传统节日或重要节日。
156,过节,guòjié,HSK 3,动、名,2,节日；过节的时候（名）,زمان عید؛ دورهٔ جشن و مناسبت (اسم),过节期间 (guòjié qījiān) | 快过节了 (kuài guòjié le) | 过节气氛 (guòjié qìfēn),快过节了，商店里人很多。,"Kuài guòjié le, shāngdiàn li rén hěn duō.",نزدیک عید است و در فروشگاه‌ها آدم‌های زیادی هستند.,名词用法多指节日期间。
157,故事,gùshi,HSK 3,名,1,真实或虚构的事件；讲给别人听的事情（名）,داستان؛ قصه؛ حکایت (اسم),讲故事 (jiǎng gùshi) | 听故事 (tīng gùshi) | 故事书 (gùshi shū) | 真实故事 (zhēnshí gùshi),爷爷喜欢给我们讲故事。,Yéye xǐhuan gěi wǒmen jiǎng gùshi.,پدربزرگ دوست دارد برای ما داستان تعریف کند.,
157,故事,gùshi,HSK 3,名,2,作品、电影或经历中的情节和内容（名）,ماجرای اصلی؛ پیرنگ و محتوای یک اثر یا تجربه (اسم),故事内容 (gùshi nèiróng) | 故事情节 (gùshi qíngjié) | 故事背景 (gùshi bèijǐng) | 故事发展 (gùshi fāzhǎn),这个电影的故事很感人。,Zhège diànyǐng de gùshi hěn gǎnrén.,داستان این فیلم خیلی تأثیرگذار است.,
158,海,hǎi,HSK 3,名、语素,1,大面积的咸水；海洋（名）,دریا؛ اقیانوس (اسم),看海 (kàn hǎi) | 大海 (dàhǎi) | 海边 (hǎibiān) | 海水 (hǎishuǐ),我想去海边看海。,Wǒ xiǎng qù hǎibiān kàn hǎi.,می‌خواهم به کنار دریا بروم و دریا را ببینم.,
158,海,hǎi,HSK 3,名、语素,2,像海一样多或大的事物；多用于构词或比喻（名/语素）,تعداد زیادی از مردم یا اشیا یا ظرفیت؛ انبوه (اسم/تکواژ),人海 (rénhǎi) | 花海 (huāhǎi) | 火海 (huǒhǎi) | 海量信息 (hǎiliàng xìnxī) | 他是海量 (tā shì hǎiliàng),节日那天，广场上人山人海。,"Jiérì nà tiān, guǎngchǎng shang rénshān-rénhǎi.","روز جشن، میدان پر از جمعیت بود.",多用于比喻和固定搭配；“人山人海”可作为单独词条处理。
159,害怕,hàipà,HSK 3,动、形,1,遇到危险、困难或不好的事情时感到怕（动/形）,ترسیدن؛ ترس داشتن؛ احساس ترس کردن (فعل/صفت),害怕黑暗 (hàipà hēi'àn) | 害怕考试 (hàipà kǎoshì) | 很害怕 (hěn hàipà) | 有点儿害怕 (yǒudiǎnr hàipà),小孩子常常害怕黑暗。,Xiǎo háizi chángcháng hàipà hēi'àn.,بچه‌ها معمولاً از تاریکی می‌ترسند.,比“怕”稍正式一点，也很常用；口语里也常说“怕黑”。
160,好多,hǎoduō,HSK 3,数、形,1,数量很多；许多（数/形）,خیلی؛ تعداد زیادی؛ بسیار زیاد (عدد/صفت),好多人 (hǎoduō rén) | 好多东西 (hǎoduō dōngxi) | 好多次 (hǎoduō cì) | 好多朋友 (hǎoduō péngyou),今天公园里有好多人。,Jīntiān gōngyuán li yǒu hǎoduō rén.,امروز در پارک آدم‌های خیلی زیادی هستند.,口语常用，意思接近“很多”。
160,好多,hǎoduō,HSK 3,数、形,2,程度或数量增加了不少；情况明显变好（形）,خیلی بهتر از قبل؛ بسیار بهتر شدن (صفت),好多了 (hǎoduō le) | 比以前好多了 (bǐ yǐqián hǎoduō le) | 身体好多了 (shēntǐ hǎoduō le),吃了药以后，我好多了。,"Chī le yào yǐhòu, wǒ hǎoduō le.","بعد از خوردن دارو، حالم خیلی بهتر شد.",“好多了”非常常用，表示情况明显变好。
161,好久,hǎojiǔ,HSK 3,名、副,1,很长一段时间（名/副）,مدت طولانی؛ خیلی وقت (اسم/قید),好久不见 (hǎojiǔ bú jiàn) | 等了好久 (děng le hǎojiǔ) | 好久以前 (hǎojiǔ yǐqián) | 好久没来 (hǎojiǔ méi lái),好久不见，你最近怎么样？,"Hǎojiǔ bú jiàn, nǐ zuìjìn zěnmeyàng?","خیلی وقت است ندیدمت، اخیراً حالت چطور است؟",口语常用；“好久不见”是常见问候语。
162,号码,hàomǎ,HSK 3,名,1,表示顺序、身份或联系信息的数字或符号（名）,"شماره؛ عدد یا کدی برای ترتیب، هویت یا تماس (اسم)",电话号码 (diànhuà hàomǎ) | 手机号码 (shǒujī hàomǎ) | 身份证号码 (shēnfènzhèng hàomǎ) | 房间号码 (fángjiān hàomǎ),请把你的电话号码写在这里。,Qǐng bǎ nǐ de diànhuà hàomǎ xiě zài zhèli.,لطفاً شماره تلفنت را اینجا بنویس.,日常常说“号码”，也常简说“号”，如“手机号、房号”。
163,好像,hǎoxiàng,HSK 3,动、副,1,表示看起来、听起来或感觉上像某种情况；说话人不十分肯定（动/副）,انگار؛ مثل اینکه؛ به نظر می‌رسد؛ گویی (فعل/قید),好像要下雨 (hǎoxiàng yào xià yǔ) | 好像不太对 (hǎoxiàng bú tài duì) | 好像见过 (hǎoxiàng jiàn guò) | 好像一个梦 (hǎoxiàng yí ge mèng),外面好像要下雨了。,Wàimiàn hǎoxiàng yào xià yǔ le.,انگار بیرون می‌خواهد باران ببارد.,可表示不太肯定的判断，也可表示“像……一样”；不必把“像”义单独列出。
164,河,hé,HSK 3,名,1,天然或人工的流水通道，通常比江小（名）,"رود؛ رودخانه، معمولاً کوچک‌تر از رود بزرگ (اسم)",一条河 (yì tiáo hé) | 河边 (hébiān) | 过河 (guò hé) | 黄河 (Huáng Hé),我家附近有一条小河。,Wǒ jiā fùjìn yǒu yì tiáo xiǎo hé.,نزدیک خانهٔ من یک رودخانهٔ کوچک هست.,“河”常用量词是“条”；“黄河”为专名。
164,河,hé,HSK 3,名,2,姓氏（名）,نام خانوادگی چینی (اسم خاص),河老师 (Hé lǎoshī) | 河先生 (Hé xiānsheng),河老师今天给我们上课。,Hé lǎoshī jīntiān gěi wǒmen shàng kè.,معلم هه امروز به ما درس می‌دهد.,作姓氏不如“何”常见；如无姓氏需求，可不作为重点。
165,黑板,hēibǎn,HSK 3,名,1,教师写字用的深色板；也可泛指教室里的书写板（名）,تخته‌سیاه؛ تختهٔ کلاس (اسم),擦黑板 (cā hēibǎn) | 看黑板 (kàn hēibǎn) | 黑板上 (hēibǎn shang) | 写在黑板上 (xiě zài hēibǎn shang),老师把生词写在黑板上。,Lǎoshī bǎ shēngcí xiě zài hēibǎn shang.,معلم واژه‌های جدید را روی تخته نوشت.,现在教室里也常用白板，但“黑板”仍是常用词。
166,合适,héshì,HSK 3,形,1,符合需要、条件、标准或场合；适合（形）,"مناسب؛ جور؛ به‌جا؛ سازگار با نیاز، شرایط یا موقعیت (صفت)",很合适 (hěn héshì) | 不太合适 (bú tài héshì) | 合适的人选 (héshì de rénxuǎn) | 这样说不合适 (zhèyàng shuō bù héshì),这件衣服大小很合适。,Zhè jiàn yīfu dàxiǎo hěn héshì.,اندازهٔ این لباس خیلی مناسب است.,可用于人、东西、时间、地点、办法、说法或场合；不必把“得体”义单独列出。
167,红绿灯,hónglǜdēng,HSK 3,名,1,指挥车辆和行人通行的交通信号灯（名）,چراغ راهنمایی؛ چراغ قرمز و سبزِ عبور و مرور (اسم),等红绿灯 (děng hónglǜdēng) | 过红绿灯 (guò hónglǜdēng) | 红绿灯路口 (hónglǜdēng lùkǒu) | 看红绿灯 (kàn hónglǜdēng),过马路时要看红绿灯。,Guò mǎlù shí yào kàn hónglǜdēng.,هنگام عبور از خیابان باید به چراغ راهنمایی نگاه کرد.,口语中也常说“红灯、绿灯、交通灯”。
168,后来,hòulái,HSK 3,名、副,1,说话人所说的某个时间之后；以后（名/副）,بعداً؛ پس از آن؛ در ادامه (اسم/قید),后来才知道 (hòulái cái zhīdào) | 后来发生的事 (hòulái fāshēng de shì) | 后来怎么样 (hòulái zěnmeyàng) | 后来又见面 (hòulái yòu jiànmiàn),我一开始不懂，后来才明白。,"Wǒ yì kāishǐ bù dǒng, hòulái cái míngbai.","اولش نمی‌فهمیدم، بعداً تازه فهمیدم.",指过去某个时间之后发生的情况，不能直接表示将来“بعداً”。
169,后年,hòunián,HSK 3,名,1,明年的下一年（名）,دو سال دیگر؛ سالِ بعد از سال آینده (اسم),后年春天 (hòunián chūntiān) | 后年毕业 (hòunián bìyè) | 后年回国 (hòunián huí guó) | 到后年 (dào hòunián),我后年大学毕业。,Wǒ hòunián dàxué bìyè.,من دو سال دیگر از دانشگاه فارغ‌التحصیل می‌شوم.,以说话时的年份为基准；“明年”之后的一年。
170,后天,hòutiān,HSK 3,名,1,明天的下一天（名）,پس‌فردا (اسم),后天上午 (hòutiān shàngwǔ) | 后天下午 (hòutiān xiàwǔ) | 后天见 (hòutiān jiàn) | 后天考试 (hòutiān kǎoshì),我们后天见。,Wǒmen hòutiān jiàn.,پس‌فردا همدیگر را می‌بینیم.,指从今天算起的第三天。
170,后天,hòutiān,HSK 3,名,2,出生以后或成长过程中形成的；非先天的（形/名）,اکتسابی؛ شکل‌گرفته پس از تولد یا در روند رشد؛ غیرذاتی (صفت/اسم),后天因素 (hòutiān yīnsù) | 后天形成 (hòutiān xíngchéng) | 后天培养 (hòutiān péiyǎng) | 后天性免疫 (hòutiānxìng miǎnyì),很多能力不是天生的，而是后天培养出来的。,"Hěn duō nénglì bú shì tiānshēng de, ér shì hòutiān péiyǎng chūlái de.","بسیاری از توانایی‌ها ذاتی نیستند، بلکه در روند رشد و آموزش به دست می‌آیند.",此义和“先天”相对，较书面；与“پس‌فردا”同音同形。
171,画家,huàjiā,HSK 3,名,1,以绘画为职业或有较高绘画成就的人（名）,نقاش؛ هنرمند نقاش (اسم),著名画家 (zhùmíng huàjiā) | 中国画家 (Zhōngguó huàjiā) | 一位画家 (yí wèi huàjiā) | 年轻画家 (niánqīng huàjiā),他长大以后想当画家。,Tā zhǎngdà yǐhòu xiǎng dāng huàjiā.,او می‌خواهد وقتی بزرگ شد نقاش شود.,“画家”通常指专业画画的人，不等于一般“画画的人”。
172,换,huàn,HSK 3,动,1,把原来的东西拿下或去掉，改用别的东西；更换（动）,عوض کردن؛ جایگزین کردن؛ تعویض کردن (فعل),换衣服 (huàn yīfu) | 换手机 (huàn shǒujī) | 换工作 (huàn gōngzuò) | 换一个新的 (huàn yí ge xīn de),我想换一部新手机。,Wǒ xiǎng huàn yí bù xīn shǒujī.,می‌خواهم یک گوشی جدید عوض کنم.,
172,换,huàn,HSK 3,动,2,互相交换；用一种东西得到另一种东西（动）,معاوضه کردن؛ مبادله کردن؛ چیزی را با چیز دیگر عوض کردن (فعل),换钱 (huàn qián) | 换座位 (huàn zuòwèi) | 换美元 (huàn Měiyuán) | 跟朋友换书 (gēn péngyou huàn shū),我想把人民币换成美元。,Wǒ xiǎng bǎ Rénmínbì huàn chéng Měiyuán.,می‌خواهم یوان را به دلار تبدیل کنم.,“换钱”可表示兑换货币，也可指换零钱。
173,黄色,huángsè,HSK 3,名、形,1,像柠檬、香蕉等的颜色（名/形）,زرد؛ رنگ زرد (اسم/صفت),黄色衣服 (huángsè yīfu) | 黄色的花 (huángsè de huā) | 黄色书包 (huángsè shūbāo) | 淡黄色 (dàn huángsè),我喜欢这件黄色的衣服。,Wǒ xǐhuan zhè jiàn huángsè de yīfu.,من این لباس زرد را دوست دارم.,
173,黄色,huángsè,HSK 3,名、形,2,含有色情内容的；不健康的（形）,مستهجن؛ دارای محتوای جنسی نامناسب (صفت),黄色小说 (huángsè xiǎoshuō) | 黄色网站 (huángsè wǎngzhàn) | 黄色内容 (huángsè nèiróng),这类黄色内容不适合孩子看。,Zhè lèi huángsè nèiróng bù shìhé háizi kàn.,این نوع محتوای مستهجن برای بچه‌ها مناسب نیست.,此义常见但需注意语境；不是颜色义。
174,环境,huánjìng,HSK 3,名,1,人、动物或事物周围的自然条件和外部情况（名）,محیط؛ شرایط پیرامونی؛ محیط زیست یا محیط اطراف (اسم),生活环境 (shēnghuó huánjìng) | 学习环境 (xuéxí huánjìng) | 工作环境 (gōngzuò huánjìng) | 保护环境 (bǎohù huánjìng),我们应该保护环境。,Wǒmen yīnggāi bǎohù huánjìng.,ما باید از محیط زیست محافظت کنیم.,可指自然环境，也可指学习、工作、生活等周围条件。
175,欢迎,huānyíng,HSK 3,动、形,1,高兴地接待或接受某人、某事（动）,خوشامد گفتن؛ استقبال کردن؛ با روی خوش پذیرفتن (فعل),欢迎你 (huānyíng nǐ) | 欢迎来到北京 (huānyíng lái dào Běijīng) | 热烈欢迎 (rèliè huānyíng) | 欢迎参加 (huānyíng cānjiā),欢迎你来我们家做客。,Huānyíng nǐ lái wǒmen jiā zuòkè.,خوشحال می‌شویم مهمان خانهٔ ما باشی.,
175,欢迎,huānyíng,HSK 3,动、形,2,受到很多人的喜欢或接受（形）,محبوب بودن؛ مورد استقبال قرار گرفتن (صفت),很受欢迎 (hěn shòu huānyíng) | 受学生欢迎 (shòu xuésheng huānyíng) | 最受欢迎 (zuì shòu huānyíng),这位老师很受学生欢迎。,Zhè wèi lǎoshī hěn shòu xuésheng huānyíng.,دانش‌آموزان این معلم را خیلی دوست دارند.,常用结构是“受欢迎”。
176,花园,huāyuán,HSK 3,名,1,种花草树木、供人观赏或休息的地方（名）,باغچه؛ باغ؛ فضای سبزِ گل‌کاری‌شده (اسم),小花园 (xiǎo huāyuán) | 花园里 (huāyuán li) | 后花园 (hòu huāyuán) | 漂亮的花园 (piàoliang de huāyuán),奶奶每天在花园里浇花。,Nǎinai měitiān zài huāyuán li jiāo huā.,مادربزرگ هر روز در باغچه گل‌ها را آب می‌دهد.,可指住宅旁的小花园，也可指较大的观赏性园地。
177,回答,huídá,HSK 3,动、名,1,对问题、要求或别人说的话作出答复（动/名）,پاسخ دادن؛ جواب دادن؛ پاسخ (فعل/اسم),回答问题 (huídá wèntí) | 回答老师 (huídá lǎoshī) | 正确回答 (zhèngquè huídá) | 给出回答 (gěi chū huídá),请回答我的问题。,Qǐng huídá wǒ de wèntí.,لطفاً به سؤال من جواب بده.,作动词最常见；作名词时意思是“答案、答复”。
