word_id,chinese_word,pinyin,word_hsk_level,official_pos,sense_id,chinese_meaning,persian_meaning,collocations,example_chinese,example_pinyin,example_persian_translation,notes
42,高中,gāozhōng,HSK 2,名,1,高级中学；中学的较高阶段（名）,دبیرستان؛ دورهٔ متوسطهٔ دوم (اسم),上高中 (shàng gāozhōng) | 高中生 (gāozhōngshēng) | 高中老师 (gāozhōng lǎoshī) | 高中毕业 (gāozhōng bìyè),我哥哥上高中。,Wǒ gēge shàng gāozhōng.,برادر بزرگ‌ترم دبیرستان می‌رود.,
43,跟,gēn,HSK 2,介、动、名,1,表示和某人一起或同某人发生关系 (介词),با؛ همراه با؛ در رابطه با کسی (حرف اضافه),跟朋友去 (gēn péngyou qù) | 跟老师说话 (gēn lǎoshī shuōhuà) | 跟家人一起 (gēn jiārén yìqǐ),我跟朋友一起去书店。,Wǒ gēn péngyou yìqǐ qù shūdiàn.,من با دوستم به کتاب‌فروشی می‌روم.,
43,跟,gēn,HSK 2,介、动、名,2,表示比较的对象，相当于“和” (介词),با؛ نسبت به؛ برای مقایسه (حرف اضافه),跟他一样 (gēn tā yíyàng) | 跟以前不同 (gēn yǐqián bùtóng) | 跟我差不多 (gēn wǒ chàbuduō),这个跟那个一样贵。,Zhège gēn nàge yíyàng guì.,این با آن یکی به یک اندازه گران است.,
43,跟,gēn,HSK 2,介、动、名,3,跟随；在后面走或做 (动词),دنبال کردن؛ همراه کسی رفتن یا از او پیروی کردن (فعل),跟着老师 (gēnzhe lǎoshī) | 跟我来 (gēn wǒ lái) | 跟上 (gēn shàng),他说的太快，我跟不上。,"Tā shuō de tài kuài, wǒ gēn bu shàng.","او خیلی تند حرف می‌زند/زد، من نمی‌توانم پا به پایش برسم / نمی‌توانم حرفش را دنبال کنم.",
43,跟,gēn,HSK 2,介、动、名,4,脚的后部；鞋、袜等的后部 (名词),"پاشنه؛ بخش عقب پا، کفش یا جوراب (اسم)",脚跟 (jiǎogēn) | 鞋跟 (xiégēn) | 高跟鞋 (gāogēnxié),这双鞋的鞋跟有点儿高。,Zhè shuāng xié de xiégēn yǒudiǎnr gāo.,پاشنه‌ی این کفش کمی بلند است.,
44,个子,gèzi,HSK 2,名,1,人的身高 (名词),قد؛ بلندی قامت انسان (اسم),个子高 (gèzi gāo) | 个子矮 (gèzi ǎi) | 高个子 (gāo gèzi)| 小个子 (xiǎo gèzi),他个子很高。,Tā gèzi hěn gāo.,او قدبلند است.,
45,公交车,gōngjiāochē,HSK 2,名,1,在城市固定线路上行驶、供公众乘坐的车 (名词),اتوبوس شهری؛ وسیله نقلیه عمومی در مسیرهای ثابت (اسم),坐公交车 (zuò gōngjiāochē) | 等公交车 (děng gōngjiāochē) | 公交车站 (gōngjiāochē zhàn) | 下公交车 (xià gōngjiāochē),我每天坐公交车上班。,Wǒ měitiān zuò gōngjiāochē shàngbān.,من هر روز با اتوبوس سر کار می‌روم.,
46,过,guò,HSK 2,动、助,1,从一边到另一边；经过某处 (动词),عبور کردن؛ گذشتن از جایی یا چیزی (فعل),过马路 (guò mǎlù) | 过桥 (guò qiáo) | 过河 (guò hé),过马路要小心。,Guò mǎlù yào xiǎoxīn.,هنگام عبور از خیابان باید مراقب باشی.,
46,过,guò,HSK 2,动、助,2,时间流逝；经过一段时间（动）,گذشتن؛ سپری شدنِ زمان (فعل),过了三天 (guò le sān tiān) | 时间过得快 (shíjiān guò de kuài) | 假期过得很快 (jiàqī guò de hěn kuài),假期过得怎么样？,Jiàqī guò de zěnmeyàng?,تعطیلات چطور گذشت؟ / تعطیلاتت چطور بود؟,
46,过,guò,HSK 2,动、助,3,用在时间数量前，表示经过这段时间以后（动/介词性用法）,بعد از؛ پس از گذشتِ مدت‌زمانی؛ ... دیگر (فعل/کاربرد حرف اضافه‌ای),过十分钟 (guò shí fēnzhōng) | 过两天 (guò liǎng tiān) | 过一会儿 (guò yíhuìr),我过十分钟就来。,Wǒ guò shí fēnzhōng jiù lái.,ده دقیقه دیگر می‌آیم.,"Common and useful; related to the time-passing sense, but worth separating for learners because it translates as “after/in + time”."
46,过,guò,HSK 2,动、助,4,度过、庆祝节日或过某种生活（动）,گذراندن؛ جشن گرفتن (فعل),过年 (guònián) | 过生日 (guò shēngrì) | 过节 (guò jié),我们回家过年。,Wǒmen huí jiā guònián.,ما برای سال نو به خانه برمی‌گردیم.,
46,过,guò,HSK 2,动、助,5,用在形容词前，表示超过适当程度或标准（程度副词/语素）,"بیش از حد؛ زیادی؛ فراتر از حد مناسب، پیش از صفت می‌آید (قید درجه/تکواژ)",过高 (guò gāo) | 过长 (guò cháng) | 过多 (guò duō) | 过大 (guò dà),这个句子过长，不太好懂。,"Zhège jùzi guò cháng, bú tài hǎo dǒng.",این جمله بیش از حد طولانی است و خیلی راحت فهمیده نمی‌شود.,Common in adjective-like written or semi-formal expressions.
46,过,guò,HSK 2,动、助,6,把内容从头到尾看、想或检查一遍（动）,مرور کردن؛ یک دور نگاه/بررسی کردن (فعل),过一遍 (guò yí biàn) | 把课文过一遍 (bǎ kèwén guò yí biàn) | 在脑子里过一遍 (zài nǎozi lǐ guò yí biàn),考试前，我把课文又过了一遍。,"Kǎoshì qián, wǒ bǎ kèwén yòu guò le yí biàn.","قبل از امتحان، متن درس را دوباره یک دور مرور کردم.","Common in the pattern 过一遍; usually better treated as phrase-level usage, not a core independent sense of 过. For “review lessons,” 复习 is more standard."
46,过,guo,HSK 2,动、助,7,用在动词后，表示曾经有某种经历 (助词),پس از فعل می‌آید و تجربه‌ی انجام کاری را نشان می‌دهد (حرف نشانه),去过 (qùguo) | 看过 (kànguo),我去过中国。,Wǒ qùguo Zhōngguó.,من به چین رفته‌ام.,Aspect particle; pronounced with neutral tone
47,过来,guòlái,HSK 2,动、趋向补语,1,从别处向说话人这边来，常单独作谓语（动词短语）,آمدن به این طرف؛ آمدن نزد گوینده (عبارت فعلی),过来一下 (guòlái yíxià) | 快过来 (kuài guòlái),请你过来一下。,Qǐng nǐ guòlái yíxià.,لطفاً یک لحظه بیا اینجا.,Used like an independent verb phrase in learner-level sentences.
47,过来,guòlái,HSK 2,动、趋向补语,2,用在动词后，表示人或事物向说话人方向移动（趋向补语）,بعد از فعل می‌آید و حرکت شخص یا چیز به سمت گوینده را نشان می‌دهد (متمم جهت‌نما),走过来 (zǒu guòlái) | 跑过来 (pǎo guòlái) | 拿过来 (ná guòlái) | 送过来 (sòng guòlái),把书拿过来。,Bǎ shū ná guòlái.,کتاب را بیاور اینجا.,Directional complement usage.
47,过来,guòlái,HSK 2,动、趋向补语,3,用在动词后，表示恢复到正常状态或从困难中转好（结果补语）,"بعد از فعل می‌آید و برگشتن به حالت عادی، به هوش آمدن یا بهتر شدن را نشان می‌دهد (متمم نتیجه)",醒过来 (xǐng guòlái) | 缓过来 (huǎn guòlái) | 好过来 (hǎo guòlái),他休息了一会儿，才缓过来。,"Tā xiūxi le yíhuìr, cái huǎn guòlái.",او کمی استراحت کرد و تازه کم‌کم حالش بهتر شد.,Result-complement use; extended from directional meaning.
48,过年,guònián,HSK 2,动宾短语,1,庆祝春节或新年；度过春节或新年期间（动）,"سال نو را جشن گرفتن؛ دورهٔ سال نو، به‌ویژه سال نوی چینی را گذراندن (فعل)",回家过年 (huí jiā guònián) | 在北京过年 (zài Běijīng guònián) | 一起过年 (yìqǐ guònián) | 过春节 (guò Chūnjié),我们今年回家过年。,Wǒmen jīnnián huí jiā guònián.,ما امسال برای سال نو به خانه برمی‌گردیم.,The “celebrate New Year” and “spend the New Year period” senses are merged.
49,过去,guòqù,HSK 2,动、名、趋向补语,1,离开说话人所在的位置，到另一边或别处去，常单独作谓语（动词短语）,"رفتن آن طرف؛ رفتن به جای دیگر، دور از گوینده (عبارت فعلی)",过去看看 (guòqù kànkan) | 你过去吧 (nǐ guòqù ba),我过去看看。,Wǒ guòqù kànkan.,می‌روم آن طرف یک نگاهی بیندازم.,Used like an independent verb phrase in learner-level sentences.
49,过去,guòqù,HSK 2,动、名、趋向补语,2,以前的时间；从前（名/时间词）,گذشته؛ زمان پیشین؛ قبلاً (اسم/قید زمانی),过去的事 (guòqù de shì) | 过去一年 (guòqù yì nián) | 回忆过去 (huíyì guòqù) ,过去的事不要再说了。,Guòqù de shì búyào zài shuō le.,دیگر دربارهٔ اتفاقات گذشته حرف نزن.,
49,过去,guòqù,HSK 2,动、名、趋向补语,3,用在动词后，表示人或事物向远离说话人的方向移动，或到另一边去（趋向补语）,بعد از فعل می‌آید و حرکت به سمت دورتر از گوینده یا به آن طرف را نشان می‌دهد (متمم جهت‌نما),走过去 (zǒu guòqù) | 跑过去 (pǎo guòqù) | 拿过去 (ná guòqù) | 送过去 (sòng guòqù),请把这本书拿过去。,Qǐng bǎ zhè běn shū ná guòqù.,لطفاً این کتاب را ببر آن طرف.,Directional complement usage.
49,过去,guòqù,HSK 2,动、名、趋向补语,4,用在动词后，表示失去知觉或进入某种非正常状态（结果补语）,بعد از فعل می‌آید و از هوش رفتن یا وارد شدن به حالتی غیرعادی را نشان می‌دهد (متمم نتیجه),晕过去 (yūn guòqù) | 昏过去 (hūn guòqù) | 累得晕过去 (lèi de yūn guòqù),他累得差点儿晕过去。,Tā lèi de chàdiǎnr yūn guòqù.,او آن‌قدر خسته شد که نزدیک بود از حال برود.,Common but specific result-complement use.
50,还是,háishi,HSK 2,连、副,1,用于选择疑问句，连接可选择的项目（连）,یا؛ برای پرسش انتخابی میان چند گزینه (حرف ربط),茶还是咖啡 (chá háishi kāfēi) | 今天还是明天 (jīntiān háishi míngtiān) | 去还是不去 (qù háishi bú qù),你喝茶还是咖啡？,Nǐ hē chá háishi kāfēi?,چای می‌نوشی یا قهوه؟,
50,还是,háishi,HSK 2,连、副,2,表示情况没有改变，仍然如此（副）,"هنوز؛ همچنان؛ باز هم، وقتی وضعیت تغییر نکرده است (قید)",还是很好 (háishi hěn hǎo) | 还是喜欢 (háishi xǐhuan) | 还是在家 (háishi zài jiā),他还是很忙。,Tā háishi hěn máng.,او هنوز خیلی سرش شلوغ است.,
50,还是,háishi,HSK 2,连、副,3,表示经过考虑或比较后认为某种选择更好（副）,بهتر است؛ در نهایت بهتر دانستن یا ترجیح دادن یک گزینه (قید),还是去吧 (háishi qù ba) | 还是这个好 (háishi zhège hǎo) | 还是算了 (háishi suàn le),我们还是坐地铁吧。,Wǒmen háishi zuò dìtiě ba.,بهتر است با مترو برویم.,
51,黑色,hēisè,HSK 2,名、形,1,像煤或夜晚那样的颜色；颜色是黑的 (名词/形容词),رنگ سیاه؛ مشکی (اسم/صفت),黑色衣服 (hēisè yīfu) | 黑色的猫 (hēisè de māo) | 喜欢黑色 (xǐhuan hēisè),那辆车是黑色的。, Nà liàng chē shì hēisè de.,آن ماشین مشکی است.,
52,红茶,hóngchá,HSK 2,名,1,一种茶，茶汤颜色较红或深褐 (名词),چای سیاه؛ نوعی چای با رنگ تیره یا مایل به قرمز (اسم),喝红茶 (hē hóngchá) | 一杯红茶 (yì bēi hóngchá) | 买红茶 (mǎi hóngchá) | 红茶和绿茶 (hóngchá hé lǜchá),我早上喜欢喝红茶。,Wǒ zǎoshang xǐhuan hē hóngchá.,من صبح‌ها چای سیاه نوشیدن را دوست دارم.,
53,红色,hóngsè,HSK 2,名、形,1,像血或火那样的颜色；颜色是红的 (名词/形容词),رنگ قرمز (اسم/صفت),红色衣服 (hóngsè yīfu) | 红色的花 (hóngsè de huā) | 喜欢红色 (xǐhuan hóngsè),这朵花是红色的。, Zhè duǒ huā shì hóngsè de.,این گل قرمز است.,
54,后面,hòumiàn,HSK 2,方位词、名,1,位置在背后或较靠后的地方 (方位词),پشت؛ عقب؛ قسمت یا مکانِ پشت چیزی (اسم مکانی),学校后面 (xuéxiào hòumiàn) | 房子后面 (fángzi hòumiàn)  | 后面的人 (hòumiàn de rén),学校后面有一家饭馆。,Xuéxiào hòumiàn yǒu yì jiā fànguǎn.,پشت مدرسه یک رستوران هست.,
54,后面,hòumiàn,HSK 2,方位词、名,2,次序、文章或时间较后的部分 (名词/方位词),بعدا؛ بخش بعدی؛ قسمت بعد یا پشتِ متن/ترتیب/زمان (اسم/جهت‌نما),后面的课 (hòumiàn de kè) | 后面的内容 (hòumiàn de nèiróng),后面的内容比较难。,Hòumiàn de nèiróng bǐjiào nán.,مطالب بعدی نسبتاً سخت‌تر است.,
55,画,huà,HSK 2,动、名,1,用笔、颜色等画出图形 (动词),کشیدن؛ نقاشی کردن؛ رسم کردن (فعل),画画 (huà huà) | 画一只猫 (huà yì zhī māo),孩子在画一只猫。,Háizi zài huà yì zhī māo.,بچه دارد یک گربه می‌کشد.,
55,画,huà,HSK 2,动、名,2,画出的图或艺术作品 (名词),نقاشی؛ تصویر کشیده‌شده؛ تابلو نقاشی (اسم),一幅画 (yì fú huà) | 看画 (kàn huà),这幅画很漂亮。,Zhè fú huà hěn piàoliang.,این نقاشی خیلی زیباست.,
55,画,huà,HSK 2,动、名,3,汉字的一笔；笔画（名）,حرکت قلم؛ یک خط/ضربه در نوشتن کاراکتر چینی (اسم),几画 (jǐ huà) | 多少画 (duōshao huà) | 笔画 (bǐhuà),这个字有几画？,Zhège zì yǒu jǐ huà?,این کاراکتر چند حرکت قلم دارد؟,Common in character-learning contexts; usually omit from basic learner-focused 画 entry if 笔画 is treated separately.
56,花,huā,HSK 2,名、动、形,1,植物开出的有颜色、有香味的部分 (名词),گل؛ بخش رنگی و معطر گیاه (اسم),一朵花 (yì duǒ huā) | 红色的花 (hóngsè de huā)| 花开了 (huā kāi le) | 种花 （Zhònghuā）,这朵花很好看。,Zhè duǒ huā hěn hǎokàn.,این گل خیلی زیباست.,
56,花,huā,HSK 2,名、动、形,2,花费；用掉钱、时间或精力 (动词),"خرج کردن؛ صرف کردن پول، زمان یا انرژی (فعل)",花钱 (huā qián) | 花时间 (huā shíjiān) | 花力气 (huā lìqi) | 花三十元 (huā sānshí yuán),我花了三十元买这本书。,Wǒ huā le sānshí yuán mǎi zhè běn shū.,من برای خرید این کتاب سی یوان خرج کردم.,
56,花,huā,HSK 2,名、动、形,3,颜色或图案复杂、不单一 (形容词),رنگارنگ؛ طرح‌دار؛ دارای نقش و رنگ‌های گوناگون (صفت),花衣服 (huā yīfu) | 花书包 (huā shūbāo) | 花裙子 (huā qúnzi) ,她穿了一件花衣服。,Tā chuān le yí jiàn huā yīfu.,او یک لباس طرح‌دار پوشیده است.,
56,花,huā,HSK 2,名、动、形,4,眼睛看东西不清楚，常用于“眼花” (形容词/动词),"تار دیدن؛ خوب ندیدن، معمولاً در ترکیب 眼花 (صفت/فعل)",眼花 (yǎnhuā) | 看花了眼 (kàn huā le yǎn)| 眼睛都花了 (yǎnjing dōu huā le),我看电脑看得眼花了。,Wǒ kàn diànnǎo kàn de yǎnhuā le.,آن‌قدر به کامپیوتر نگاه کردم که چشمم تار شد.,Extended visual sense; appears in 眼花
57,坏,huài,HSK 2,形、动,1,质量不好、性质不好或不合适，常放在名词前修饰名词（形）,"بد؛ خراب؛ بی‌کیفیت؛ نامناسب، وقتی قبل از اسم می‌آید (صفت)",坏东西 (huài dōngxi) | 坏电脑 (huài diànnǎo) | 坏习惯 (huài xíguàn) | 坏主意 (huài zhǔyi),不要学坏习惯。,Búyào xué huài xíguàn.,عادت‌های بد را یاد نگیر.,Attributive adjective use before nouns.
57,坏,huài,HSK 2,形、动,2,东西不能正常使用；出了问题，常作谓语（动/状态动词）,"خراب شدن؛ خراب بودن؛ از کار افتادن، وقتی بعد از اسم به‌صورت گزاره می‌آید (فعل/فعل حالتی)",手机坏了 (shǒujī huài le) | 电脑坏了 (diànnǎo huài le) | 灯坏了 (dēng huài le) | 车坏了 (chē huài le),我的手机坏了。,Wǒ de shǒujī huài le.,گوشی‌ام خراب شده است.,Predicative/state-verb use; 坏了 means “became broken / is broken.”
57,坏,huài,HSK 2,形、动,3,人的品行不好；不善良（形）,بد؛ بدجنس؛ ناپسند از نظر اخلاقی (صفت),坏人 (huàirén) | 坏孩子 (huài háizi) | 心眼儿坏 (xīnyǎnr huài),他不是坏人。,Tā bú shì huàirén.,او آدم بدی نیست.,
57,坏,huài,HSK 2,形、动,4,用在动词后，表示东西被损坏或身体、情况受到不好的影响（结果补语）,"بعد از فعل می‌آید و خراب شدن، آسیب دیدن یا بد شدن نتیجهٔ عمل را نشان می‌دهد (متمم نتیجه)",弄坏 (nòng huài) | 用坏 (yòng huài) | 吃坏肚子 (chī huài dùzi) | 玩坏了 (wán huài le),别把电脑弄坏了。,Bié bǎ diànnǎo nòng huài le.,کامپیوتر را خراب نکن.,Result complement usage; not an independent verb here.
57,坏,huài,HSK 2,形、动,5,用在某些心理、感觉或状态词后，表示程度很深（程度补语）,بعد از بعضی فعل‌ها یا صفت‌های احساسی/حالتی می‌آید و شدت زیاد را نشان می‌دهد؛ خیلی؛ شدیداً (متمم درجه),吓坏了 (xià huài le) | 高兴坏了 (gāoxìng huài le) | 急坏了 (jí huài le) | 累坏了 (lèi huài le),听到这个消息，他吓坏了。,"Tīngdào zhège xiāoxi, tā xià huài le.","با شنیدن این خبر، او خیلی ترسید / از ترس زهره‌ترک شد.",Common degree-complement usage; often expresses a strong emotional or physical state.
58,回来,huílái,HSK 2,动、趋向补语,1,返回到说话人所在的地方或原来的地方，常单独作谓语（动词短语）,برگشتن؛ بازگشتن به سمت گوینده یا محل قبلی (عبارت فعلی),回来吃饭 (huílái chī fàn) | 从学校回来 (cóng xuéxiào huílái) | 回来以后 (huílái yǐhòu),你什么时候回来？,Nǐ shénme shíhou huílái?,کی برمی‌گردی؟,Used like an independent verb phrase in learner-level sentences.
58,回来,huílái,HSK 2,动、趋向补语,2,用在动词后，表示动作使人或事物回到原处或说话人处（趋向补语）,بعد از فعل می‌آید و برگشتن یا برگرداندنِ چیزی/کسی به محل قبلی یا سمت گوینده را نشان می‌دهد (متمم جهت‌نما),拿回来 (ná huílái) | 买回来 (mǎi huílái) | 带回来 (dài huílái) | 找回来 (zhǎo huílái),请把书带回来。,Qǐng bǎ shū dài huílái.,لطفاً کتاب را با خودت برگردان/بیاور.,Directional complement usage. The broader “return to normal state” use is valid but usually omitted from basic learner-focused entry.
59,回去,huíqù,HSK 2,动、趋向补语,1,返回原来的地方或离说话人较远的地方，常单独作谓语（动词短语）,برگشتن؛ رفتن به محل قبلی یا جایی دور از گوینده (عبارت فعلی),回家去 (huí jiā qù) | 回学校去 (huí xuéxiào qù) | 明天回去 (míngtiān huíqù),我明天回去。,Wǒ míngtiān huíqù.,من فردا برمی‌گردم.,Used like an independent verb phrase in learner-level sentences.
59,回去,huíqù,HSK 2,动、趋向补语,2,用在动词后，表示动作使人或事物回到原处或远离说话人（趋向补语）,بعد از فعل می‌آید و برگشتن یا برگرداندنِ چیزی/کسی به محل قبلی یا سمت دورتر از گوینده را نشان می‌دهد (متمم جهت‌نما),拿回去 (ná huíqù) | 带回去 (dài huíqù) | 送回去 (sòng huíqù) | 退回去 (tuì huíqù),请把这把椅子拿回去。,Qǐng bǎ zhè bǎ yǐzi ná huíqù.,لطفاً این صندلی را برگردان آنجا.,Directional complement usage.
60,间,jiān,HSK 2,量、名,1,用于房屋、房间等空间的量词（量）,"واحد شمارش برای اتاق، خانه یا فضای ساختمانی (واحد شمارش)",一间房间 (yì jiān fángjiān) | 两间教室 (liǎng jiān jiàoshì) | 三间屋子 (sān jiān wūzi),我们有一间很大的房间。,Wǒmen yǒu yì jiān hěn dà de fángjiān.,ما یک اتاق خیلی بزرگ داریم.,
60,间,jiān,HSK 2,量、名,2,表示人、事物、时间或范围之间的关系，多放在名词或代词后（名/方位词/语素）,"میان؛ بین؛ مابین؛ برای رابطه یا فاصله میان افراد، چیزها، زمان‌ها یا حوزه‌ها، معمولاً بعد از اسم/ضمیر می‌آید (اسم/جهت‌نما/تکواژ)",彼此间 (bǐcǐ jiān) | 同志之间 (tóngzhì zhījiān) | 城乡间 (chéngxiāng jiān) | 两国间 (liǎng guó jiān),他们彼此间很和睦。,Tāmen bǐcǐ jiān hěn hémù.,رابطهٔ میان آن‌ها بسیار صمیمی/هماهنگ است.,Mainly appears after nouns/pronouns or in compounds; 之间 is often more common and natural in modern Chinese.
61,教,jiāo,HSK 2,动、名,1,把知识、技能或做法传授、说明给别人（动）,"درس دادن؛ آموزش دادن؛ یاد دادنِ دانش، مهارت یا روش انجام کاری به کسی (فعل)",教汉语 (jiāo Hànyǔ) | 教学生 (jiāo xuésheng) | 教孩子写字 (jiāo háizi xiě zì) | 教我做饭 (jiāo wǒ zuò fàn),王老师教我们汉语。,Wáng lǎoshī jiāo wǒmen Hànyǔ.,معلم وانگ به ما چینی درس می‌دهد.,The “teach knowledge” and “teach how to do something” senses are merged.
62,教室,jiàoshì,HSK 2,名,1,学校里上课用的房间（名）,کلاس درس؛ اتاقی در مدرسه یا آموزشگاه برای برگزاری درس (اسم),在教室里 (zài jiàoshì lǐ) | 进教室 (jìn jiàoshì) | 教室前面 (jiàoshì qiánmiàn) | 离开教室 (líkāi jiàoshì),学生们在教室里上课。,Xuéshengmen zài jiàoshì lǐ shàngkè.,دانش‌آموزان در کلاس درس هستند و درس دارند.,
63,机场,jīchǎng,HSK 2,名,1,飞机起飞、降落和旅客上下飞机的地方（名）,فرودگاه؛ محل پرواز و فرود هواپیما و سوار و پیاده شدن مسافران (اسم),去机场 (qù jīchǎng) | 机场大巴 (jīchǎng dàbā) | 在机场等 (zài jīchǎng děng) | 国际机场 (guójì jīchǎng),我明天去机场接朋友。,Wǒ míngtiān qù jīchǎng jiē péngyou.,من فردا به فرودگاه می‌روم تا دوستم را دنبال کنم/به استقبالش بروم.,Senses “airport” and “airfield” are merged for learner-focused entry.
64,记得,jìde,HSK 2,动,1,没有忘记某个人、事情或信息，后面常接名词或小句（动）,"یاد داشتن؛ به خاطر داشتن؛ فراموش نکردنِ کسی، چیزی یا اطلاعاتی (فعل)",记得名字 (jìde míngzi) | 记得这件事 (jìde zhè jiàn shì) | 还记得 (hái jìde),我还记得你的名字。,Wǒ hái jìde nǐ de míngzi.,من هنوز اسمت را یادم هست.,
64,记得,jìde,HSK 2,动,2,提醒自己或别人不要忘记做某事，后面常接动词短语（动）,یادت باشد؛ فراموش نکنی کاری را انجام بدهی (فعل),记得带书 (jìde dài shū) | 记得打电话 (jìde dǎ diànhuà) | 记得早点儿来 (jìde zǎodiǎnr lái),明天记得带本子。,Míngtiān jìde dài běnzi.,فردا یادت باشد دفترت را بیاوری.,"Same core meaning as sense 1, but kept separate because the structure and Persian translation differ."
65,介绍,jièshào,HSK 2,动、名,1,把人或事物的情况说明给别人（动）,"معرفی کردن؛ توضیح دادن دربارهٔ شخص، چیز یا وضعیت (فعل)",介绍自己 (jièshào zìjǐ) | 介绍学校 (jièshào xuéxiào) | 简单介绍一下 (jiǎndān jièshào yíxià),请你介绍一下自己。,Qǐng nǐ jièshào yíxià zìjǐ.,لطفاً کمی خودت را معرفی کن.,
65,介绍,jièshào,HSK 2,动、名,2,使双方认识或发生联系（动）,معرفی کردن دو طرف به هم؛ آشنا کردن؛ وصل کردن افراد یا فرصت‌ها (فعل),介绍朋友认识 (jièshào péngyou rènshi) | 介绍工作 (jièshào gōngzuò) | 介绍对象 (jièshào duìxiàng),老师介绍我认识了一个中国朋友。,Lǎoshī jièshào wǒ rènshi le yí ge Zhōngguó péngyou.,معلم مرا با یک دوست چینی آشنا کرد.,
65,介绍,jièshào,HSK 2,动、名,3,关于人、事物或情况的说明（名）,"معرفی؛ توضیح کوتاه دربارهٔ شخص، چیز یا وضعیت (اسم)",自我介绍 (zìwǒ jièshào) | 简单介绍 (jiǎndān jièshào) | 产品介绍 (chǎnpǐn jièshào),他的自我介绍很清楚。,Tā de zìwǒ jièshào hěn qīngchu.,معرفیِ خودش خیلی واضح بود.,
66,进,jìn,HSK 2,动、趋向补语,1,从外面到里面；进入（动）,وارد شدن؛ از بیرون به داخل رفتن (فعل),进教室 (jìn jiàoshì) | 进房间 (jìn fángjiān) | 进门 (jìn mén) | 请进 (qǐng jìn),请进教室。,Qǐng jìn jiàoshì.,لطفاً وارد کلاس شوید.,Independent verb use.
66,进,jìn,HSK 2,动、趋向补语,2,用在动词后，表示动作使人或事物向里面移动（趋向补语）,بعد از فعل می‌آید و نشان می‌دهد شخص یا چیزی در نتیجهٔ عمل به داخل حرکت می‌کند (متمم جهت‌نما),走进教室 (zǒu jìn jiàoshì) | 放进包里 (fàng jìn bāo lǐ) | 拿进房间 (ná jìn fángjiān) | 搬进新家 (bān jìn xīn jiā),他走进教室。,Tā zǒu jìn jiàoshì.,او وارد کلاس شد / به داخل کلاس رفت.,Directional complement after another verb.
66,进,jìn,HSK 2,动、趋向补语,3,买入或接收货物，放入库存以便出售（动）,"کالا خریدن یا دریافت کردن و وارد موجودی کردن، معمولاً برای فروش (فعل)",进货 (jìn huò) | 进了一批货 (jìn le yì pī huò) | 进新书 (jìn xīn shū),这家书店进了很多新书。,Zhè jiā shūdiàn jìn le hěn duō xīn shū.,این کتاب‌فروشی کتاب‌های جدید زیادی برای فروش تهیه کرده/وارد موجودی کرده است.,Commercial/inventory usage; natural in shop or business contexts.
67,近,jìn,HSK 2,形,1,空间距离短；离得不远（形）,نزدیک از نظر مکانی؛ دارای فاصلهٔ مکانی کم (صفت),离学校近 (lí xuéxiào jìn) | 离家近 (lí jiā jìn) | 住得近 (zhù de jìn) | 近一点儿 (jìn yìdiǎnr),这家咖啡店离公司很近。,Zhè jiā kāfēidiàn lí gōngsī hěn jìn.,این کافه به شرکت خیلی نزدیک است.,
67,近,jìn,HSK 2,形,2,距离现在或某个时间不远；最近的，多用于“近 + 时间数量/时间段”（形/语素）,"نزدیک از نظر زمانی؛ اخیر؛ مربوط به زمان نزدیک، بیشتر در ساختار «近 + مقدار/بازهٔ زمانی» (صفت/تکواژ)",近两天 (jìn liǎng tiān) | 近几年 (jìn jǐ nián) | 近一个月 (jìn yí ge yuè) | 近一段时间 (jìn yí duàn shíjiān),近几年，这个城市变化很大。,"Jìn jǐ nián, zhège chéngshì biànhuà hěn dà.","در سال‌های اخیر، این شهر خیلی تغییر کرده است.",Words like 近来、近期、最近 are better treated as separate entries.
67,近,jìn,HSK 2,形,3,关系亲密或接触多（形）,نزدیک؛ صمیمی؛ دارای رابطه یا تماس زیاد (صفت),走得近 (zǒu de jìn) | 关系近 (guānxi jìn) | 跟他很近 (gēn tā hěn jìn),她最近和同事走得很近。,Tā zuìjìn hé tóngshì zǒu de hěn jìn.,او اخیراً با همکارش خیلی صمیمی/نزدیک شده است.,Common in relational expressions; 亲近 can be treated as a separate entry.
68,经常,jīngcháng,HSK 2,副,1,常常；事情发生的次数多（副）,اغلب؛ معمولاً؛ به‌طور مکرر (قید),经常去 (jīngcháng qù) | 经常下雨 (jīngcháng xià yǔ) | 经常坐地铁 (jīngcháng zuò dìtiě) | 经常联系 (Jīngcháng liánxì),他经常坐地铁上班。,Tā jīngcháng zuò dìtiě shàngbān.,او اغلب با مترو سر کار می‌رود.,Adverbial use is the core learner-relevant use; adjective-like uses are usually omitted.
69,进来,jìnlái,HSK 2,动、趋向补语,1,从外面到里面来，常单独作谓语（动词短语）,"داخل آمدن؛ از بیرون به داخل، به سمت گوینده آمدن (عبارت فعلی)",请进来 (qǐng jìnlái) | 进来坐 (jìnlái zuò) | 快进来 (kuài jìnlái),请进来坐。,Qǐng jìnlái zuò.,لطفاً بیا داخل و بنشین.,Used like an independent verb phrase in learner-level sentences.
